0, 0, 0
15, 0, 0
15, 0, 0
15, 0, 0
15, 0, 0
15, 0, 0
64, 0, 0
64, 0, 0
80, 0, 0
80, 0, 0
80, 0, 0
80, 0, 0
80, 0, 0
81, 0, 0
81, 0, 0
81, 0, 0
81, 0, 0
81, 0, 0
81, 0, 0
99, 0, 0
99, 0, 0
99, 0, 0
99, 0, 0
99, 0, 0
99, 0, 0
99, 0, 0
99, 0, 0
99, 0, 0
119, 0, 0
119, 0, 0
119, 0, 0
141, 0, 0
141, 0, 0
141, 0, 0
141, 0, 0
141, 0, 0
141, 0, 0
141, 0, 0
141, 0, 0
141, 0, 0
141, 0, 0
141, 0, 0
141, 0, 0
141, 0, 0
141, 0, 0
141, 0, 0
141, 0, 0
141, 0, 0
141, 0, 0
141, 0, 0
141, 0, 0
141, 0, 0
141, 0, 0
141, 0, 0
141, 0, 0
141, 0, 0
141, 0, 0
165, 0, 0
165, 0, 0
165, 0, 0
165, 0, 0
191, 0, 0
191, 0, 0
191, 0, 0
191, 0, 0
191, 0, 0
191, 0, 0
191, 0, 0
191, 0, 0
191, 0, 0
191, 0, 0
